"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84295100","295cm","100cm","Preto | #000000","9999999","679.51","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","295","295","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84300100","300cm","100cm","Preto | #000000","9999999","688.53","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","300","300","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84305100","305cm","100cm","Preto | #000000","9999999","697.55","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","305","305","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84310100","310cm","100cm","Preto | #000000","9999999","706.56","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","310","310","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84315100","315cm","100cm","Preto | #000000","9999999","715.58","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","315","315","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84320100","320cm","100cm","Preto | #000000","9999999","724.60","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","320","320","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84325100","325cm","100cm","Preto | #000000","9999999","733.61","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","325","325","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84330100","330cm","100cm","Preto | #000000","9999999","742.63","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","330","330","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84335100","335cm","100cm","Preto | #000000","9999999","751.64","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","335","335","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84340100","340cm","100cm","Preto | #000000","9999999","760.66","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","340","340","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84345100","345cm","100cm","Preto | #000000","9999999","769.68","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","345","345","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84350100","350cm","100cm","Preto | #000000","9999999","778.69","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","350","350","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84355100","355cm","100cm","Preto | #000000","9999999","787.71","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","355","355","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84360100","360cm","100cm","Preto | #000000","9999999","796.73","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","360","360","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84365100","365cm","100cm","Preto | #000000","9999999","805.74","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","365","365","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84370100","370cm","100cm","Preto | #000000","9999999","814.76","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","370","370","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84375100","375cm","100cm","Preto | #000000","9999999","823.78","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","375","375","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84380100","380cm","100cm","Preto | #000000","9999999","832.79","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","380","380","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84385100","385cm","100cm","Preto | #000000","9999999","841.81","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","385","385","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84390100","390cm","100cm","Preto | #000000","9999999","850.82","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","390","390","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84395100","395cm","100cm","Preto | #000000","9999999","859.84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","395","395","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84400100","400cm","100cm","Preto | #000000","9999999","868.86","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","400","400","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84405100","405cm","100cm","Preto | #000000","9999999","877.87","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","405","405","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84410100","410cm","100cm","Preto | #000000","9999999","886.89","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","410","410","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84415100","415cm","100cm","Preto | #000000","9999999","895.91","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","415","415","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84420100","420cm","100cm","Preto | #000000","9999999","904.92","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","420","420","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84425100","425cm","100cm","Preto | #000000","9999999","913.94","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","425","425","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84430100","430cm","100cm","Preto | #000000","9999999","922.96","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","430","430","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84435100","435cm","100cm","Preto | #000000","9999999","931.97","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","435","435","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84440100","440cm","100cm","Preto | #000000","9999999","940.99","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","440","440","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84445100","445cm","100cm","Preto | #000000","9999999","950.01","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","445","445","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84450100","450cm","100cm","Preto | #000000","9999999","959.02","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","450","450","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84455100","455cm","100cm","Preto | #000000","9999999","968.04","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","455","455","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84460100","460cm","100cm","Preto | #000000","9999999","977.05","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","460","460","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84465100","465cm","100cm","Preto | #000000","9999999","986.07","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","465","465","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84470100","470cm","100cm","Preto | #000000","9999999","995.09","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","470","470","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84475100","475cm","100cm","Preto | #000000","9999999","1004.10","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","475","475","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84480100","480cm","100cm","Preto | #000000","9999999","1013.12","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","480","480","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84485100","485cm","100cm","Preto | #000000","9999999","1022.14","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","485","485","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84490100","490cm","100cm","Preto | #000000","9999999","1031.15","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","490","490","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84495100","495cm","100cm","Preto | #000000","9999999","1040.17","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","495","495","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84500100","500cm","100cm","Preto | #000000","9999999","1049.19","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","500","500","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84505100","505cm","100cm","Preto | #000000","9999999","1058.20","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","505","505","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84510100","510cm","100cm","Preto | #000000","9999999","1067.22","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","510","510","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84515100","515cm","100cm","Preto | #000000","9999999","1076.23","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","515","515","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84520100","520cm","100cm","Preto | #000000","9999999","1085.25","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","520","520","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84525100","525cm","100cm","Preto | #000000","9999999","1094.27","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","525","525","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84530100","530cm","100cm","Preto | #000000","9999999","1103.28","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","530","530","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84535100","535cm","100cm","Preto | #000000","9999999","1112.30","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","535","535","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84540100","540cm","100cm","Preto | #000000","9999999","1121.32","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","540","540","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84545100","545cm","100cm","Preto | #000000","9999999","1130.33","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","545","545","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"FL84","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","FL84550100","550cm","100cm","Preto | #000000","9999999","1139.35","Rolô - Preto - Poliester - 100% BlackOut - Sem Bandô","1","550","550","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
