"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"TSBR62","Tela Solar 5% - Cinza","TSBR62150100","150cm","100cm","Cinza | #CCCCCC","9999999","442.63","Tela Solar 5% - Cinza","1","150","150","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62155100","155cm","100cm","Cinza | #CCCCCC","9999999","452.46","Tela Solar 5% - Cinza","1","155","155","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62160100","160cm","100cm","Cinza | #CCCCCC","9999999","462.30","Tela Solar 5% - Cinza","1","160","160","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62165100","165cm","100cm","Cinza | #CCCCCC","9999999","472.14","Tela Solar 5% - Cinza","1","165","165","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62170100","170cm","100cm","Cinza | #CCCCCC","9999999","481.97","Tela Solar 5% - Cinza","1","170","170","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62175100","175cm","100cm","Cinza | #CCCCCC","9999999","491.81","Tela Solar 5% - Cinza","1","175","175","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62180100","180cm","100cm","Cinza | #CCCCCC","9999999","501.64","Tela Solar 5% - Cinza","1","180","180","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62185100","185cm","100cm","Cinza | #CCCCCC","9999999","511.48","Tela Solar 5% - Cinza","1","185","185","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62190100","190cm","100cm","Cinza | #CCCCCC","9999999","521.32","Tela Solar 5% - Cinza","1","190","190","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62195100","195cm","100cm","Cinza | #CCCCCC","9999999","531.15","Tela Solar 5% - Cinza","1","195","195","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62200100","200cm","100cm","Cinza | #CCCCCC","9999999","540.99","Tela Solar 5% - Cinza","1","200","200","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62205100","205cm","100cm","Cinza | #CCCCCC","9999999","550.82","Tela Solar 5% - Cinza","1","205","205","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62210100","210cm","100cm","Cinza | #CCCCCC","9999999","560.66","Tela Solar 5% - Cinza","1","210","210","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62215100","215cm","100cm","Cinza | #CCCCCC","9999999","570.50","Tela Solar 5% - Cinza","1","215","215","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62220100","220cm","100cm","Cinza | #CCCCCC","9999999","580.33","Tela Solar 5% - Cinza","1","220","220","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62225100","225cm","100cm","Cinza | #CCCCCC","9999999","590.17","Tela Solar 5% - Cinza","1","225","225","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62230100","230cm","100cm","Cinza | #CCCCCC","9999999","600.01","Tela Solar 5% - Cinza","1","230","230","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62235100","235cm","100cm","Cinza | #CCCCCC","9999999","609.84","Tela Solar 5% - Cinza","1","235","235","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62240100","240cm","100cm","Cinza | #CCCCCC","9999999","619.68","Tela Solar 5% - Cinza","1","240","240","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62245100","245cm","100cm","Cinza | #CCCCCC","9999999","629.51","Tela Solar 5% - Cinza","1","245","245","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62250100","250cm","100cm","Cinza | #CCCCCC","9999999","639.35","Tela Solar 5% - Cinza","1","250","250","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62255100","255cm","100cm","Cinza | #CCCCCC","9999999","649.19","Tela Solar 5% - Cinza","1","255","255","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62260100","260cm","100cm","Cinza | #CCCCCC","9999999","659.02","Tela Solar 5% - Cinza","1","260","260","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62265100","265cm","100cm","Cinza | #CCCCCC","9999999","668.86","Tela Solar 5% - Cinza","1","265","265","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62270100","270cm","100cm","Cinza | #CCCCCC","9999999","678.69","Tela Solar 5% - Cinza","1","270","270","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62275100","275cm","100cm","Cinza | #CCCCCC","9999999","688.53","Tela Solar 5% - Cinza","1","275","275","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62280100","280cm","100cm","Cinza | #CCCCCC","9999999","698.37","Tela Solar 5% - Cinza","1","280","280","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62285100","285cm","100cm","Cinza | #CCCCCC","9999999","708.20","Tela Solar 5% - Cinza","1","285","285","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62290100","290cm","100cm","Cinza | #CCCCCC","9999999","718.04","Tela Solar 5% - Cinza","1","290","290","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62295100","295cm","100cm","Cinza | #CCCCCC","9999999","727.87","Tela Solar 5% - Cinza","1","295","295","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62300100","300cm","100cm","Cinza | #CCCCCC","9999999","737.71","Tela Solar 5% - Cinza","1","300","300","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62305100","305cm","100cm","Cinza | #CCCCCC","9999999","747.55","Tela Solar 5% - Cinza","1","305","305","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62310100","310cm","100cm","Cinza | #CCCCCC","9999999","757.38","Tela Solar 5% - Cinza","1","310","310","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62315100","315cm","100cm","Cinza | #CCCCCC","9999999","767.22","Tela Solar 5% - Cinza","1","315","315","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62320100","320cm","100cm","Cinza | #CCCCCC","9999999","777.05","Tela Solar 5% - Cinza","1","320","320","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62325100","325cm","100cm","Cinza | #CCCCCC","9999999","786.89","Tela Solar 5% - Cinza","1","325","325","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62330100","330cm","100cm","Cinza | #CCCCCC","9999999","796.73","Tela Solar 5% - Cinza","1","330","330","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62335100","335cm","100cm","Cinza | #CCCCCC","9999999","806.56","Tela Solar 5% - Cinza","1","335","335","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62340100","340cm","100cm","Cinza | #CCCCCC","9999999","816.40","Tela Solar 5% - Cinza","1","340","340","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62345100","345cm","100cm","Cinza | #CCCCCC","9999999","826.23","Tela Solar 5% - Cinza","1","345","345","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62350100","350cm","100cm","Cinza | #CCCCCC","9999999","836.07","Tela Solar 5% - Cinza","1","350","350","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62355100","355cm","100cm","Cinza | #CCCCCC","9999999","845.91","Tela Solar 5% - Cinza","1","355","355","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62360100","360cm","100cm","Cinza | #CCCCCC","9999999","855.74","Tela Solar 5% - Cinza","1","360","360","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62365100","365cm","100cm","Cinza | #CCCCCC","9999999","865.58","Tela Solar 5% - Cinza","1","365","365","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62370100","370cm","100cm","Cinza | #CCCCCC","9999999","875.41","Tela Solar 5% - Cinza","1","370","370","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62375100","375cm","100cm","Cinza | #CCCCCC","9999999","885.25","Tela Solar 5% - Cinza","1","375","375","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62380100","380cm","100cm","Cinza | #CCCCCC","9999999","895.09","Tela Solar 5% - Cinza","1","380","380","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62385100","385cm","100cm","Cinza | #CCCCCC","9999999","904.92","Tela Solar 5% - Cinza","1","385","385","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62390100","390cm","100cm","Cinza | #CCCCCC","9999999","914.76","Tela Solar 5% - Cinza","1","390","390","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62395100","395cm","100cm","Cinza | #CCCCCC","9999999","924.60","Tela Solar 5% - Cinza","1","395","395","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62400100","400cm","100cm","Cinza | #CCCCCC","9999999","934.43","Tela Solar 5% - Cinza","1","400","400","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62405100","405cm","100cm","Cinza | #CCCCCC","9999999","944.27","Tela Solar 5% - Cinza","1","405","405","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62410100","410cm","100cm","Cinza | #CCCCCC","9999999","954.10","Tela Solar 5% - Cinza","1","410","410","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62415100","415cm","100cm","Cinza | #CCCCCC","9999999","963.94","Tela Solar 5% - Cinza","1","415","415","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62420100","420cm","100cm","Cinza | #CCCCCC","9999999","973.78","Tela Solar 5% - Cinza","1","420","420","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62425100","425cm","100cm","Cinza | #CCCCCC","9999999","983.61","Tela Solar 5% - Cinza","1","425","425","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62430100","430cm","100cm","Cinza | #CCCCCC","9999999","993.45","Tela Solar 5% - Cinza","1","430","430","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62435100","435cm","100cm","Cinza | #CCCCCC","9999999","1003.28","Tela Solar 5% - Cinza","1","435","435","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62440100","440cm","100cm","Cinza | #CCCCCC","9999999","1013.12","Tela Solar 5% - Cinza","1","440","440","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62445100","445cm","100cm","Cinza | #CCCCCC","9999999","1022.96","Tela Solar 5% - Cinza","1","445","445","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62450100","450cm","100cm","Cinza | #CCCCCC","9999999","1032.79","Tela Solar 5% - Cinza","1","450","450","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62455100","455cm","100cm","Cinza | #CCCCCC","9999999","1042.63","Tela Solar 5% - Cinza","1","455","455","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62460100","460cm","100cm","Cinza | #CCCCCC","9999999","1052.46","Tela Solar 5% - Cinza","1","460","460","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62465100","465cm","100cm","Cinza | #CCCCCC","9999999","1062.30","Tela Solar 5% - Cinza","1","465","465","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62470100","470cm","100cm","Cinza | #CCCCCC","9999999","1072.14","Tela Solar 5% - Cinza","1","470","470","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62475100","475cm","100cm","Cinza | #CCCCCC","9999999","1081.97","Tela Solar 5% - Cinza","1","475","475","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62480100","480cm","100cm","Cinza | #CCCCCC","9999999","1091.81","Tela Solar 5% - Cinza","1","480","480","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62485100","485cm","100cm","Cinza | #CCCCCC","9999999","1101.64","Tela Solar 5% - Cinza","1","485","485","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62490100","490cm","100cm","Cinza | #CCCCCC","9999999","1111.48","Tela Solar 5% - Cinza","1","490","490","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62495100","495cm","100cm","Cinza | #CCCCCC","9999999","1121.32","Tela Solar 5% - Cinza","1","495","495","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62500100","500cm","100cm","Cinza | #CCCCCC","9999999","1131.15","Tela Solar 5% - Cinza","1","500","500","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62505100","505cm","100cm","Cinza | #CCCCCC","9999999","1140.99","Tela Solar 5% - Cinza","1","505","505","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62510100","510cm","100cm","Cinza | #CCCCCC","9999999","1150.82","Tela Solar 5% - Cinza","1","510","510","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62515100","515cm","100cm","Cinza | #CCCCCC","9999999","1160.66","Tela Solar 5% - Cinza","1","515","515","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62520100","520cm","100cm","Cinza | #CCCCCC","9999999","1170.50","Tela Solar 5% - Cinza","1","520","520","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62525100","525cm","100cm","Cinza | #CCCCCC","9999999","1180.33","Tela Solar 5% - Cinza","1","525","525","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62530100","530cm","100cm","Cinza | #CCCCCC","9999999","1190.17","Tela Solar 5% - Cinza","1","530","530","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSBR62","Tela Solar 5% - Cinza","TSBR62535100","535cm","100cm","Cinza | #CCCCCC","9999999","1200.01","Tela Solar 5% - Cinza","1","535","535","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
