"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR455100","455cm","100cm","Preto | #000000","9999999","1117.22","Double Vision - Preto - Poliester - Sem Bandô","1","455","455","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR460100","460cm","100cm","Preto | #000000","9999999","1127.87","Double Vision - Preto - Poliester - Sem Bandô","1","460","460","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR465100","465cm","100cm","Preto | #000000","9999999","1138.53","Double Vision - Preto - Poliester - Sem Bandô","1","465","465","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR470100","470cm","100cm","Preto | #000000","9999999","1149.19","Double Vision - Preto - Poliester - Sem Bandô","1","470","470","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR475100","475cm","100cm","Preto | #000000","9999999","1159.84","Double Vision - Preto - Poliester - Sem Bandô","1","475","475","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR480100","480cm","100cm","Preto | #000000","9999999","1170.50","Double Vision - Preto - Poliester - Sem Bandô","1","480","480","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR485100","485cm","100cm","Preto | #000000","9999999","1181.15","Double Vision - Preto - Poliester - Sem Bandô","1","485","485","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR490100","490cm","100cm","Preto | #000000","9999999","1191.81","Double Vision - Preto - Poliester - Sem Bandô","1","490","490","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR495100","495cm","100cm","Preto | #000000","9999999","1202.46","Double Vision - Preto - Poliester - Sem Bandô","1","495","495","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR500100","500cm","100cm","Preto | #000000","9999999","1213.12","Double Vision - Preto - Poliester - Sem Bandô","1","500","500","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR505100","505cm","100cm","Preto | #000000","9999999","1223.78","Double Vision - Preto - Poliester - Sem Bandô","1","505","505","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR510100","510cm","100cm","Preto | #000000","9999999","1234.43","Double Vision - Preto - Poliester - Sem Bandô","1","510","510","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR515100","515cm","100cm","Preto | #000000","9999999","1245.09","Double Vision - Preto - Poliester - Sem Bandô","1","515","515","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR520100","520cm","100cm","Preto | #000000","9999999","1255.74","Double Vision - Preto - Poliester - Sem Bandô","1","520","520","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR525100","525cm","100cm","Preto | #000000","9999999","1266.40","Double Vision - Preto - Poliester - Sem Bandô","1","525","525","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR530100","530cm","100cm","Preto | #000000","9999999","1277.05","Double Vision - Preto - Poliester - Sem Bandô","1","530","530","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR535100","535cm","100cm","Preto | #000000","9999999","1287.71","Double Vision - Preto - Poliester - Sem Bandô","1","535","535","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR540100","540cm","100cm","Preto | #000000","9999999","1298.37","Double Vision - Preto - Poliester - Sem Bandô","1","540","540","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR545100","545cm","100cm","Preto | #000000","9999999","1309.02","Double Vision - Preto - Poliester - Sem Bandô","1","545","545","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"DVPR","Double Vision - Preto - Poliester - Sem Bandô","DVPR550100","550cm","100cm","Preto | #000000","9999999","1319.68","Double Vision - Preto - Poliester - Sem Bandô","1","550","550","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
