"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"TSCT92","Tela Solar 1% - Bege","TSCT92230100","230cm","100cm","Bege | #eed9c4","9999999","600.01","Tela Solar 1% - Bege","1","230","230","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92235100","235cm","100cm","Bege | #eed9c4","9999999","609.84","Tela Solar 1% - Bege","1","235","235","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92240100","240cm","100cm","Bege | #eed9c4","9999999","619.68","Tela Solar 1% - Bege","1","240","240","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92245100","245cm","100cm","Bege | #eed9c4","9999999","629.51","Tela Solar 1% - Bege","1","245","245","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92250100","250cm","100cm","Bege | #eed9c4","9999999","639.35","Tela Solar 1% - Bege","1","250","250","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92255100","255cm","100cm","Bege | #eed9c4","9999999","649.19","Tela Solar 1% - Bege","1","255","255","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92260100","260cm","100cm","Bege | #eed9c4","9999999","659.02","Tela Solar 1% - Bege","1","260","260","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92265100","265cm","100cm","Bege | #eed9c4","9999999","668.86","Tela Solar 1% - Bege","1","265","265","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92270100","270cm","100cm","Bege | #eed9c4","9999999","678.69","Tela Solar 1% - Bege","1","270","270","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92275100","275cm","100cm","Bege | #eed9c4","9999999","688.53","Tela Solar 1% - Bege","1","275","275","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92280100","280cm","100cm","Bege | #eed9c4","9999999","698.37","Tela Solar 1% - Bege","1","280","280","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92285100","285cm","100cm","Bege | #eed9c4","9999999","708.20","Tela Solar 1% - Bege","1","285","285","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92290100","290cm","100cm","Bege | #eed9c4","9999999","718.04","Tela Solar 1% - Bege","1","290","290","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92295100","295cm","100cm","Bege | #eed9c4","9999999","727.87","Tela Solar 1% - Bege","1","295","295","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92300100","300cm","100cm","Bege | #eed9c4","9999999","737.71","Tela Solar 1% - Bege","1","300","300","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92305100","305cm","100cm","Bege | #eed9c4","9999999","747.55","Tela Solar 1% - Bege","1","305","305","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92310100","310cm","100cm","Bege | #eed9c4","9999999","757.38","Tela Solar 1% - Bege","1","310","310","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92315100","315cm","100cm","Bege | #eed9c4","9999999","767.22","Tela Solar 1% - Bege","1","315","315","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92320100","320cm","100cm","Bege | #eed9c4","9999999","777.05","Tela Solar 1% - Bege","1","320","320","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92325100","325cm","100cm","Bege | #eed9c4","9999999","786.89","Tela Solar 1% - Bege","1","325","325","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92330100","330cm","100cm","Bege | #eed9c4","9999999","796.73","Tela Solar 1% - Bege","1","330","330","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92335100","335cm","100cm","Bege | #eed9c4","9999999","806.56","Tela Solar 1% - Bege","1","335","335","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92340100","340cm","100cm","Bege | #eed9c4","9999999","816.40","Tela Solar 1% - Bege","1","340","340","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92345100","345cm","100cm","Bege | #eed9c4","9999999","826.23","Tela Solar 1% - Bege","1","345","345","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92350100","350cm","100cm","Bege | #eed9c4","9999999","836.07","Tela Solar 1% - Bege","1","350","350","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92355100","355cm","100cm","Bege | #eed9c4","9999999","845.91","Tela Solar 1% - Bege","1","355","355","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92360100","360cm","100cm","Bege | #eed9c4","9999999","855.74","Tela Solar 1% - Bege","1","360","360","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92365100","365cm","100cm","Bege | #eed9c4","9999999","865.58","Tela Solar 1% - Bege","1","365","365","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92370100","370cm","100cm","Bege | #eed9c4","9999999","875.41","Tela Solar 1% - Bege","1","370","370","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92375100","375cm","100cm","Bege | #eed9c4","9999999","885.25","Tela Solar 1% - Bege","1","375","375","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92380100","380cm","100cm","Bege | #eed9c4","9999999","895.09","Tela Solar 1% - Bege","1","380","380","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92385100","385cm","100cm","Bege | #eed9c4","9999999","904.92","Tela Solar 1% - Bege","1","385","385","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92390100","390cm","100cm","Bege | #eed9c4","9999999","914.76","Tela Solar 1% - Bege","1","390","390","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92395100","395cm","100cm","Bege | #eed9c4","9999999","924.60","Tela Solar 1% - Bege","1","395","395","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92400100","400cm","100cm","Bege | #eed9c4","9999999","934.43","Tela Solar 1% - Bege","1","400","400","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92405100","405cm","100cm","Bege | #eed9c4","9999999","944.27","Tela Solar 1% - Bege","1","405","405","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92410100","410cm","100cm","Bege | #eed9c4","9999999","954.10","Tela Solar 1% - Bege","1","410","410","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92415100","415cm","100cm","Bege | #eed9c4","9999999","963.94","Tela Solar 1% - Bege","1","415","415","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92420100","420cm","100cm","Bege | #eed9c4","9999999","973.78","Tela Solar 1% - Bege","1","420","420","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92425100","425cm","100cm","Bege | #eed9c4","9999999","983.61","Tela Solar 1% - Bege","1","425","425","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92430100","430cm","100cm","Bege | #eed9c4","9999999","993.45","Tela Solar 1% - Bege","1","430","430","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92435100","435cm","100cm","Bege | #eed9c4","9999999","1003.28","Tela Solar 1% - Bege","1","435","435","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92440100","440cm","100cm","Bege | #eed9c4","9999999","1013.12","Tela Solar 1% - Bege","1","440","440","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92445100","445cm","100cm","Bege | #eed9c4","9999999","1022.96","Tela Solar 1% - Bege","1","445","445","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92450100","450cm","100cm","Bege | #eed9c4","9999999","1032.79","Tela Solar 1% - Bege","1","450","450","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92455100","455cm","100cm","Bege | #eed9c4","9999999","1042.63","Tela Solar 1% - Bege","1","455","455","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92460100","460cm","100cm","Bege | #eed9c4","9999999","1052.46","Tela Solar 1% - Bege","1","460","460","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92465100","465cm","100cm","Bege | #eed9c4","9999999","1062.30","Tela Solar 1% - Bege","1","465","465","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92470100","470cm","100cm","Bege | #eed9c4","9999999","1072.14","Tela Solar 1% - Bege","1","470","470","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92475100","475cm","100cm","Bege | #eed9c4","9999999","1081.97","Tela Solar 1% - Bege","1","475","475","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92480100","480cm","100cm","Bege | #eed9c4","9999999","1091.81","Tela Solar 1% - Bege","1","480","480","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92485100","485cm","100cm","Bege | #eed9c4","9999999","1101.64","Tela Solar 1% - Bege","1","485","485","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92490100","490cm","100cm","Bege | #eed9c4","9999999","1111.48","Tela Solar 1% - Bege","1","490","490","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92495100","495cm","100cm","Bege | #eed9c4","9999999","1121.32","Tela Solar 1% - Bege","1","495","495","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92500100","500cm","100cm","Bege | #eed9c4","9999999","1131.15","Tela Solar 1% - Bege","1","500","500","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92505100","505cm","100cm","Bege | #eed9c4","9999999","1140.99","Tela Solar 1% - Bege","1","505","505","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92510100","510cm","100cm","Bege | #eed9c4","9999999","1150.82","Tela Solar 1% - Bege","1","510","510","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92515100","515cm","100cm","Bege | #eed9c4","9999999","1160.66","Tela Solar 1% - Bege","1","515","515","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92520100","520cm","100cm","Bege | #eed9c4","9999999","1170.50","Tela Solar 1% - Bege","1","520","520","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92525100","525cm","100cm","Bege | #eed9c4","9999999","1180.33","Tela Solar 1% - Bege","1","525","525","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92530100","530cm","100cm","Bege | #eed9c4","9999999","1190.17","Tela Solar 1% - Bege","1","530","530","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92535100","535cm","100cm","Bege | #eed9c4","9999999","1200.01","Tela Solar 1% - Bege","1","535","535","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92540100","540cm","100cm","Bege | #eed9c4","9999999","1209.84","Tela Solar 1% - Bege","1","540","540","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92545100","545cm","100cm","Bege | #eed9c4","9999999","1219.68","Tela Solar 1% - Bege","1","545","545","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
"TSCT92","Tela Solar 1% - Bege","TSCT92550100","550cm","100cm","Bege | #eed9c4","9999999","1229.51","Tela Solar 1% - Bege","1","550","550","100","personalizacao-cordinha, personalizacao_lado_corda, personalizacao-largura, personalizacao-altura, personalizacao",""
